comment,label
DOGECOIN!!!! Follow papa musk,0
U lost me when you talked about transferring to cold storage. What platform did you use? Why did you do it?,0
Great video for beginners. Can you please make a video on Bep20 Erc20 and Bep2 chains. I find them kinda confusing ,0
I'm getting libertarian vibes \m/,0
I fucking NEEDED this,0
COIN!! ,0
Trading with an  binary option in the field is the best I have been making huge return of my investment since I met mrslaura gray One of the best in crypto investment .,1
Don't forget to DM with any kind of coins and always ready to trade,0
I'm not waiting for this stimulus check anymore I'm now earning up to $20000 every 14 days,1
Thank you Tom Holland,0
Learn the basics  Trade on Coinbase: https://coinbase-consumer.sjv.io/KkyZn and Binance: https://bit.ly/Binance-MZG Get Trezor hardware wallet: http://bit.ly/Trezor-ZG Use VPN to protect yourself: http://bit.ly/TechZGVPN BEWARE scammers in comments!,0
Great video thanks:),0
Tysm for this,0
I Whose money do you invest? If its yours then how do you earn so soon (15-18ish years),0
Did you know this is something you can achieve when you join forces with Topbrandwave ?,1
Such a rare channel.. a guy who knows what he's doing  shares his skills....  and not just tryna indirectly telling people how rich they are.,0
Since the day I started to work with youI know Ive changed a lot that really helped me to become a better person inside and out. You are one of the reasons why Im always trying my best. Thank you so much CYBERFINGERSHACKSNET You know i appreciate you in so many,1
Speaking about  cryptocurrency  Woe  do ya prefer? I chose Dumeno  cuz  it's unusual and interesting. Being confident  I'm  already in it. ur mind?  What  do you think?,0
Best ever! I learned a lot from you. The video was really helpful. Very easy to understand and insightful.,0
New news: dogecoin is taking over every crypto because it very good boi,0
Alien thank you for the info that was great!!,1
great show,0
Thanks for the explanation well done! Subbed!,0
Thank you Arun. I bought one of those hats. Best financial advice ever.,0
Is this for real? I just joined 2 days ago and my account balance has already ballooned to a staggering $27484.98!!!,1
Thank you so much downloaded coinbase today and starting my journey into crypto!,0
Very nice and educative video i must say . From a technical point of view of crytocurrency  the RSI looks promising in favor of the bulls as the daily RSI is at the bullish territory above 50 (after reversing earlier today). At the same time the Stochastic RSI oscillator is about to make a bullish crossover at the oversold area. In case this happens it might assist the market in reaching higher highs. Lots of folks will do so well in the next bull market but you shouldn't be of the mindset to only hodl can be very dangerous. As hard as it is radg Crypto it sure is way more lucrative and is quite logical if you just learn &amp; pay attention to what's going on Im not a pro ad but I was lucky enough to make 120k usd btc worth since late last year following the instruct|ons and snals from  results Nathan Howes. He runs program for the best group who can help and let you know how  radg crypto works helping them utilize the volatility of the crypto market and also stacking up more bitcoin. You can easily get to them on Ig(@Virtualbtcinvest),1
Watching today and Bitcoin is at alltime high of $64000! You did your viewers and yourself a favor...,1
 lol that's like gambling and you will end up losing you're money ,0
Ali: i am managing a fund call it gringotts.  Professor quirrell: laughs in voldemort.,1
When others are busy making the plan   you are the one who has done. Your good work deserves the heartiest appreciation. Keep it up and congratulation on a job well done!,0
I have been making losses trying to make profit trading. I thought trading demo account is just like trading the real market... can anyone help me out or at least advise me on what to do?,0
I am now a creditor not debtor anymore And I can boost of having my own ride,0
I'm tired of watching videos on YouTube thank God for a perfect recommendation from a friend on the comment box since she recommend EXPENDABLEMONEYSOLUTIONCM for me I'm financially stable,1
Since the day I started working with you.I know Ive change a lot Your strategy and technic has really helped me to become a better person inside and outside youre one of the reason why always trying my best.. you have influenced my life in such a position way and also change my view of investing.Thank you so much sir,1
You completely skipped cowrie shells.,0
@camila_jackson on telegram..... THE PROFIT IN YOUR PLATFORM SHOWS HOW SELFLESS AND RELIABLE YOU ARE.  YOU NEVER BETRAYED MY TRUST FOR YOU AND I PROMISE TO DO EVERYTHING WITHIN MY POWER IN LETTING THE WORLD KNOW OF HOW EXPERTISE YOU ARE IN YOUR FEED.,1
hi sir  i hope if you can provide the slide that  you are using it's really useful,0
Hello Mrs Jane is legit and her method works like magic I keep on earning every single week with her new strategies,1
thanks man,0
Yes,1
If you want to know more about this video contact,0
This whole comment section is full of scams,0
E Y E O N S  I G H T NET you took common courtesy to an uncommon level. Were so grateful for your help,1
WORDS ARE NOT ENOUGH TO EXPRESS MY GRATITUDE TOWARDS YOUR KINDNESS TO OUR FAMILY RealsourceinvestmentORG WE ALL SAY THANK YOU VERY MUCH,1
nice nice except you cant invest if you arent 18 years old unless you have a custodial account which is pretty annoying for me since im intrested in this stuff but because im not of legal age i cant do it without a custodial account thankfully my mum agreed and is gonna help make one but some people not be so grateful :/,0
This is a very important video! I'm so glad you made it because our failing school system doesn't teach anyone these things. I hope you make a good CPM on this video due to the topic.,0
*_Interesting_*  #cryptocurrency #cryptic #fiat,0
I owe REALSOURCEINVESTMENTORG my life after receiving 3.4 btc will surely deal with you guys in future,1
What if entire central computer system breaks down?,0
Tell is the platform perfectcrytomine secure and can u really make 1500usd from 100usd anyone pls advise,0
The growth is rapid ,0
Best explanation ever! ,0
Im so confused,0
"I'd like to make my money work for me but I'm 51 so don't have the ""long term"" that most do.  any advice?",0
So so so happy   -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- After reading so many articles  reviews and suggestions I found out Mr Looper was really helping people get their scores right on excellent so I also hired him and today I'm now having 800s on all bureaus with my negatives removed totally . Thanks to VCORPINVEST,1
No one talking about the rick roll,0
How do you withdraw the to the bank,0
Money is an issue that everyone has for a better and luxurious life.  Life was hard for me until I started making profits on my investment with the help of Edna Smith .,0
Bro this is dope...I really want to be in your inner circle and learn from the best. Much much appreciates the knowledge.,0
Haha you are very funny. You are actually changing CSS z-index in your 'haking' screen at 4:36,0
Thank you for your helpthis days its difficult to come by people like youI want you to know that my heart will never ever stop appreciate your generosity,0
Hi Is an Index fund is same as a mutual fund? Thanks,0
Nice video please where can I invested,0
Efficiency and effectiveness is one thing I like about  COINSADDERCOM,1
I'm really upset that I'm seeing this now and not 3 years ago when this came out.,0
I recommended a professional broker that I have been making money from to you guys sometime ago can I get a person who invested with her?,1
Best decision I made was buying Bitcoin in 2013!  My life changed because of that decision. Right now I have few business plus on the side crypto! Those who laughed at me now taking advice from me :).,0
You're already up one month later bro,0
crypto ruins VGA price in my place I can't buy PC.,0
All  I know after watching  this video is that I will invest 10000000000000$ in dogecoin,1
Thoughts on cosmos?,0
I'm humble and appreciative of all you've done for my son school bills... Really did went a long way jasonmaddison2020 on !G you are the best,1
YOUR SUPPORT AND ENCOURAGEMENT HAS BEEN THE DRIVING FACTORS OF MY LIFE SINCE YOU SAID IT IN YOUR BIDEO THANKS XBRITCLONENET,1
how do you get $25000  limit ? Mine is only $375,1
Who bought a JPEG for $69 millies???,1
12:40 ayy I saw hunter  hunter in the tabs I'm glad you watch that anime because thats my favourite one,0
"Thanks bruh! and here's the ""COIN""",0
Investment is one of the quickest part to financial freedom the rich stays rich  spending like the poor yet investing while poor stays poor by spending like the rich yet not investing,0
Can anyone recommend a quality stand alone Hardware crypto wallet that will work with Shiba Inu. Thank's in advance for any recommendations. Go Shib Army!!!,1
I Almost got thrown out from my apartment I used my life savings to invest and the guy sent me a non spendable balance. But thanks to REALSOURCEINVESTMENTORG they  helped me.,1
america free country? there's so many exchanges that are straight banned in usa,0
Mr Demeral Andrew is the best recommending him to all beginners who wants to recover losses like I did,1
Coin help me make money,0
Hi thanks for all the information but I was wondering what can I use for stop loss as ATR is not available on Binance app,0
How long does it take to get the bonus on coinbase?,0
because of this guide bitcoin will hit $40k by Friday ,1
<During the initial sell-off on May 19 a single candlewick on Tron dropped as low as  $0.050- a level last seen in March. Even though TRX rose by over 20% during the rapid buy period on May 22 failing to break above $0.0926 and 20-SMA resulted in another wave of selling pressure. The second wave was quite relentless leading to a 30% retracement to TRXs price of $0.064. Some sideways movement can be expected at $0.0622 support and a reversal could allow for gains till the 20-SMA. If the selling pressure is not extinguished losses could be seen all the way towards $0.050. An ADX reading of over 60 indicated distressing market conditions. Conversely RSI moved in the oversold region and a jump above this zone was a possibility. This would enable TRX to thin out some of its losses. As a crypto currency investor i bet you need to learn and understand when to trade or not so as not to lose your money because i have been there before and in that light there's one man I know very well Burwell Coleman that changed my life in crypto currency business. I trust him with his accurate trade signals which I mirror copy and I have been able to grow my portfolio to a level i never imagined or i could have gotten all by myself. His an expert tr@der and f!nance journalist you can find his courses on tradlng on the internet for free and they come in handy too while you can reach Michael on l.G @Hackservicetech1) for a better understanding of how to use his strategy.,1
Investing with expert Nora has been the best steep I have ever took in my life may God bless that day I meet her,1
I love this! This is THE beginner's vid. I've watched twice and going to watch again :-) !! Thank you,0
Another question:  You recommended to put 4000 on Lifetime ISA on Hargreaves lansdown and then 16000 on Vanguard. Why can't I just put 20000 on Vanguard? I suppose that this 4000 are more tax optimized is that correct?,0
Great information! Thank you,0
Very well illustrated,0
amazing video 10/10,0
Yo everyone buy grx right now its climbing it was 5 cents yesterday,0
Coin! Thanks,1
You have influenced my life in such a positive way words cannot express my appreciation........Thanks to jasonmaddison2020 for getting me 2BTC and i urge everyone to work with who's trustworthy,1
mr Nicholas is really good and everyone loves genuine services he has helped me recover all I lost trying to trade on my own,1
The internet has created more impact in our life financially socially and otherwise for the betterment of our lives.,1
Thanks!,1
This is awesome. thanks,0
Making money is the plan and with Bitcoin Investment your Plans can be fulfilled.,1
Sometimes I wonder if she uses magical powers to trade,1
Yeahhh !! Llegaron 0.5 BTC !! * COINSPOTCRYPTOUK * Puedo invertir desde una billetera de intercambio adicional?*,1
Yeah I made a profit of 10000$ trading with her last week,1
 is trustworthy I got richer investing with him,1
trading right now will be at the of every wise individuals list. In 2years youll be ecstatic with the decision you made today,0
U makes it so easy to get! Thanks man starting asap ,0
<I respect your work mate because you are pointing people in the right direction this is the FOMO October for the incoming dip in November . It is manipulated but that can be a good thing if you understand it. We should all know that when this report are bullish take some off to the side line when news gets bearish start buying. '' keep it simple simple '' that bear/correction was the best thing that happened to me. But all thanks to Annika Arno for her amazing skills of helping me to earn 20 BTC through trading chart. I believe we are in the same phase,1
Coin Why binance is not that good for beginner?,0
luv u,0
Hahaha.. I was supposed to learn about bitcoin.. ended up laughing,0
crypto has been really amazing. i really make huge profits in bitcoin mining with my miner Sir Patrick Brown.,0
Thanks for the breakdown.  Amazing,0
One aspect not mentioned in the video - which I can understand as it's a touchy subject - is the ethics of investing in the American or UK index. The SNP 500 - do you really want to be giving your money to Amazon facebook and google??! The FTSE 100 - do you really want to financially support British American Tobacco and Unilever and the world's biggest oil and gas companies??!,0
Why did you not transfer the whole 4200? into the cold storage right away after you bought it why you only transfer $1000 into the ledger nano s? Please explain,1
I am very excited about the prospect of using cryptocurrency not as a money equivalent but using it as a way to earn something as a result of doing some type of work.,1
Nice video and Thank you also for recommending your broker  jessica Robert her services are exceptional and I've been earning greatly from investing with her,1
This was better than 85% of college classes I paid thousands for. Excellent job explaining how crypto markets work and differ from traditional ones.,0
@MoneyZG What's your best recommendation for US residents to trade Futures? Binance US and BuyBit doesn't allow it so what are some other good exchanges? Thanks and great tutorial.,0
Any piece of advice for persons who are in debts and have a bit of difficulty paying off.,0
Life has really been so good and a lot more for me since I met with JUNKYWARRIOSCOM I keep getting paid,1
Received my first profit of $50k with just $15k I invested on bitcoin yesterday!!! It really feels like I've won the world cup finals  ,1
can anyone tell In this where he tell about best news sites and best education for crypto ???,0
A day long selloff in the stock market intensified and Treasury yields rose after Federal Reserve Chairman Jerome Powell reiterated his intention of keeping the central banks easy-money policies in place.   The S&amp;P 500 declined 0.9% after two consecutive days of declines. The Nasdaq Composite fell 1.7% and teetered on the edge of a correctiona drop of 10% from its recent high. The tech-heavy gauge is on track to fall more than 1% for the third consecutive session for the first time since September 2020. The Dow Jones Industrial Average lost about 300 points or 1%. According to Stock analyst MR larren The Stock Market Is Falling Because Treasury Yields Wont Stop Rising and the U.S. private sector added jobs in February at a weaker-than-expected pace.   He warns new stock buyers to be careful as the picture is not clear yet and for now you can only make profit by trading your stock with a strategy instead of panic selling for me i advice you to multiply the little you have with REALSOURCEINVESTMENT::ORG strategy i was able to make 7.015Btc with 1.0034Btc in 3 weeks with their stock trading strategy.,1
Coin Much love and thank you.,0
"""CRISTINA GUTIERREZ MOORE"" look her up on web she is very popular Thank later",0
Thank you so much for this vid mate. I've watched a million vids from a variety of YouTubers this past 2 weeks and this is hands down far and away the best crypto 101 vid I've seen. Worth. Thanks mate.,0
I agree the ledger sounds like a good idea! But what would happen if that ledger one day failed? I mean it's not uncommon for hardrives etc to die... And if that crypto has been pulled off the trading platform and its sole place of storage is in that ledger does that mean we would lose that money? Or is it impossible to lose it as there is always a set amount of volume for that currency. Excuse my wording I'm a noob to all of this.,0
Just bought 10$ of coin in venmo let's gooooo,1
Thank you for the video In general I think that it is better for beginners to start by studying financial literacy,0
Yep we are already too late for those coins but luckily we have some options left like Propeller Protocol PPP the only token that I believe it will reach the moon.,0
Absolute Wowww. Thanks for your kindness,0
Thanks for the knowledge,0
Nice video very engaging from beginning to end. Nevertheless business a d investment are the easiest way to make money irrespective of which party makes it to the oval office.,0
Me: It's looking pretty stable nowI think I'll make money off doge Elon Musk: Tweets  Me: Bruh,0
Amazing work.,0
Just want to clarify that Im doing this correctly with the advice you giving to those living in the UK. With the LISA do I create an Moneybox account to then invest in the stocks and shares? Because the other option is for  1st house. Its 100 deposit minimum. You said you would invest 4000 a year to invest into s&p 500 but the bonus has to be used for 1st house. Thank you for your contact:) Any feedback is much appreciated.,0
Dont hide in the comments >:(  this is some important advice go back up,0
This is better than a paid course! Thanks Ali ,1
May my God continue to bless you XBRITCLONENET.,1
Let me just say scammers in the comments are losers. And this video is awesome!,0
Good video but coinbase pro is free. Need to update that.,0
coinnnnnnn,0
I like the ledger idea as a means of a digital savings account for coins what platform would you recommend for beginners just coin base? is atomic wallet good?,0
Received my first profit of 3k yesterday!!! It really feels like I've won the world cup finals  ,1
at the stage 3 ....      hunger begins .,0
can someone please get me into  Bitcoin,0
Such an educational video! I've learnt so much already thank you!,0
Bro just buy MOONSTOP(MNSTP) ! To the mooonnn,0
Wow thats how it works? I thought much different do you reckon a 14 year old (myself) could use crypto currency?,0
can you tell us your opinion on the crypto hyve? saying that I am not a connoisseur thank you,0
Hello So I have an investment broker within my bank in Canada. When  I went to invest into the S&P Index - he needed to know-Which ETF? Exchange rated fund... Said it was important. Suggestions anyone?,0
The price is almost double now in 3 months time :O,0
Should I invest now or wait for the stock market to crash to get stocks for cheaper?,0
Don't take the first three letter in CRYpto for granted when you are into it,0
I also appreciate this video This is exactly what I need as motivation.,0
I want to buy bitcoins from South Korea but it can be buy using only dollars Wright? So can you please show me the way to invest from here as well!!!,0
What a great enlightenement  Trading crpto is a good investment one can think of .,0
When you said medical care is free in the UK I started shedding tears,0
I hope this isn't a stupid question but when talking about all debt being paid off does that include student debt to be paid off first before I can start investing? In Australia we have basically a student loan for university students so we can go to university and pay the government back later when we can. Or can I start investing and slowly pay that student loan once I completed my degree and have a stable job?,1
Its quite strange how people talk about their profits in Bitcoin and fx while am still finding it difficult in making profit what's is it that am not getting right in my analysis someone should tell me what am not doing right!!!,0
#Realsourceinvestment is the key to the future cant nobody tell me otherwise,1
Good reviews everywhere about ROMANHACKERSCOM,1
Crypto trading has a lot of unforeseen risk and investors tend to overlook the importance of getting a skilled entity which will serve as guidance against huge risk and that is the major reason people lose money,0
it will take more than 100 years to reach supply cap of btc do some research.,0
I Invested in Crypto and stocks but believe me crypto is better than stocks,1
I don't know who needs to hear this you've got to stop saving money invest some part of it if you really want financial freedom,1
Thank you Douglas Obrian for recovering my account youre the best,1
Apple : what will you trade ? Arun : Milo ,0
Stocks are actually superb but trading works more for me. I do observe the stock market regularly but one has to make a choice that works for him/her,0
This was an amazing video and Ive really learned a lot but Im new at this and Ive been having a hard time trading what platform should I use? Robinhood hasnt been really helpful,0
best video out there to start with..,0
I signed up on Coinbase with your link and didn't get the $10 crypto!,1
Good work. Thanks,0
Its rare to find a man with such a good heart whos ready to help you out is trustworthy to deal with,1
Excellent. You crammed an entire semester into a single two-hour video.  Thank you.,0
Question! What is the difference between just opening a regular investment account with one of these brokerages OR putting the money into a IRA and investing it in the same fund?,0
Thanks all the best my bro,0
Are mutual funds same as index  funds?,0
Great vid Maya  I'm excited with videos you do keep it's up the little advice I would offer to beginner investor are for them to try as possible to get them self a trusted website and get in touch at least a Bitcoin financial consult who will give analysis on daily rise of when to buy and sell,1
Woo,1
Why don't you just send your money walmart to walmart USA/Canada? It should be possible and it doesn't cost much at all.,1
The more BTC you stack the more Sats your stack the better it will be for your future.  Don't lose sight of the revolution. Be a Bitcoin HODLER no matter what.,0
Very informative video you have here there are several reasons why investment advisors and high net worth investors including major Banks are recognizing the benefits of Bitcoin in their strategic  asset allocation. Key among them are portfolio diversification the upside potential versus other assets and future adoption potential with others like ETFs. (countries like Germany are taking the lead already). So far my trading experience has been awesome for years with the teachings of career trader *Virtual BTCInvest* who has been my portfolio strategist. I started with little over 4BTC so far  i've accumulated more than 6BTC after taxes.,1
We try our best to be successful and wealthy if you wanna be wealthy the secret is to invest.Right guys?,0
Nice tips you're doing a good job,0
This is just very informative... Thank you very much! Keep it up!,0
Please I want to start learning how to trade in cryptocurrency,0
Totally agree it is by far the easiest to access and does not involve physical labor.,0
VLADIMIR CORP is an excellent value and a great tool for managing and monitoring multiple portfolios Using VLADIMIR CORP I can pull together in one place information on several diverse portfolios and get the allocation performance and tax data I need. All with more accuracy and far less manipulation than before! In all software that does what you want the way you want.&quot;,1
To effectively falsify a bitcoin transaction your computer must be more powerful than the 50% of the network combined,1
Coin- great video,0
I dont understand it all still how are you making money on bit coin after you buy it.. can someone explain,0
Can i start investing at 15?,0
I hold high respect for you your work mate because youre pointing people in the right direction. If theres one thing Ive learnt recently is to remain calm especially when it comes to investment in Cryptocurrency . Let not to panic and sell when everything goes down and not to buy in euphoria when everything goes up. I advise everyone to forget predictions and start making profits now because feature valuations are all speculations and guesses. The trade market is unstable and you cant easily tell if its going bullish or bearish. While Myself and my colleague are trading without fear of making loss others are being patient for the price of skyrocket. It all depends on the style you follow. I was able to make a lot of profits by implementing with trade tips and info from Karen Gilbert.,0
Financial investment can be emotionally exhausting/frustrating in a case where inconsistency in trade wins is much. Positive results are guaranteed more if one works with a reliable professional. My most sincere take though!!,0
With the current increase in the market I see Cryptocurrency as ultimately becoming a reserve currency for banks playing much the same role as gold did in the early days of banking. Banks could issue digital cash with greater anonymity and lighter weight more efficient transactions,0
Investing in Bitcoin has made a lot of young investor millionaires taking the right direction and investing for the future has been my prior motive. started investing with a professional trade who helps me out' Mrs Jane,1
Delightful i dont know who need to hear this but saving money wont make you a millionaire investing will so take out some money and invest but invest wisely,0
2020 is coming to an end ,0
omg literally thank u for this bless u,0
Great video very well explained how. I can make one similar to the spanish community without violating Any law of rights??,0
Ren and sand will pump soon ,0
U really dont know What's the real use of bitcoin.,0
Excellent stuff thank a lot!,0
i got liquidate twice today incase you think futures trading is as easy as traders post about it. The risk involved is too high and sometime SL won't work.,1
Does anyone know where can I get that doge hat?,0
Hey bro where's your tech smart phones videos?,0
I would call it Ali money habit that what I would call your vedio clip my name is Jerry Charles and I live in the commonwealth of Dominica I am impress with your Ali money habits vedio,1
Buying crypto is never enough without risk management you might lose it all. It's advisable to speak to a mentor or an expert on this,0
Success is dependent on the actions or step you take to achieve it. Show me a man without an investment and I will tell how soon he will go broke. Investment is building a safe heave for the future. With the right choice of investment that has at least 1%  minimum risk and with an expert,0
This is really really helpful  thank you Ali,1
Is trading 212 a good app to invest in the S&P 500? I never see anyone talk about it on YouTube.,0
OK how can i do this?,0
SMH EVERYONES GONNA TRY TO START BUYING LITTLE PIECES OF ETHEREUM BUT IT WILL BE TOO LATE,0
BTC is  the future of finance. I trust bitcoin,0
Really useful video - thank you Ali :) I wonder if you've heard of nutmeg? I hear great things about them but they invest in Exchange Traded Funds rather than index funds.. I'm not sure which is preferable? (for a beginner),1
Do you think its better to invest in a certain platform or a marketplace? I have invested in Forsage and BEURAX and there is no way to take my money out! What should I do?,0
What are your thoughts on dogecoin? Please share. Thanks,0
Luis INVESTMENT is a well-registered company with the top legal authorities in United States. His purpose is to provide maximum and Good returns in line with your investments,1
Having adequate orientation or knowledge about bitcoin trade or any other crypto currency is a key to a profitable and a successful Investment. I can unequivocally say that Forex and crypto trading is one of the most profitable and lucrative business for every Investors with the right expert.,0
GYEN IS EXPLODING!!!! 1000X,0
DOGECOIN TO THE SUN! ,0
"I have been investing in stock since 2013 but I must confess that since I started trading and buying crypto I have made more this is the FOMO September for incoming dip in October. It is manipulated but that can be a good thing if you understand it. We should all know that when these reports are bullish take some off to the side lines when news gets bearish start buying. ""Keep it simple simple"" that bear/ correction was the best thing that happened me. but all thanks to Kevin Kuria John for his amazing skills for help me to earn 17 BTC through trading chart. I believe we are in the spring phase./",0
Personally I think people should venture into trading since the economic meltdown having one stream of income is not really a good idea cause your job doesn't secure your financial needs. Especially with this pandemic.  I met sochinatyler and everything has been good since I started investing in crypto,1
indeed Sam Deymon bitcoin technique is really good for beginners trying to understand the bitcoin market. It helped me a lot.,0
"I personally would only want to invest in ethical companies that have a very real long term sustainability interest - How can i invest in companies that dont care about the future of my children & our planet - you suggest to invest in. I would never invest in coca cola or any company that doesn't have a ""real"" long term sustainability policy.",1
Yes please do a IG live with more info! <3,0
Sick of seeing all this comments advertising other traders no one cares,0
Saving this video as a resource. I put 20 into ethereum because I wanna transfer some to ripple. Just been waiting for t to clear for like 4 days now. Takes soooo long,0
I'm 44 and my net worth is closing in on 7 figures and I'm 100% debt free. Retirement seems like an option now cause I'll be having double incomes pension pay and monthly passive income from Expert David. With a capital of 1500 USD i receive 7 750 USD every 48 hours this is a great opportunity for everyone to enroll.,1
When things was so hard for me to do I was by a friend who introduced your good service for me I got credited with your service successfully.,1
Video speed x0.75 your welcome ,0
I am one of the people who regret selling lots of Bitcoin 5 years ago. and look how much it is now. Sad,0
What about ubx,0
what is the best way to make money from crypto trading ?,0
Good one,0
Nice one ,0
Hi Ali wonderful video to watch- very insightful....wondering if it matters which S&P 500 I choose (I live in Canada)...how do I know which one to choose?,1
Crypto trading felt too technical for me so I had to invest and mine with a pro trader. He really changed my life this year. I still can't believe during this lockdown I was gonna make quite a lot of money off crypto. But very soon I will start trading by myself as well. Learning already.,0
I got a question that seems really important. What if the broker goes down e.g. let's say hypothetically Vanguard went down and you bought shares by signing up on vanguard your shares are still recognized or they are gone? Vanguard may be very big i can give an example of 10/20 new apps that are now advertised on apps as per your country. For example Octa FX Xyz Trade. I invest through these apps and for any reason they go down and die what would happen to the shares that I purchased? Do they go down too? or they are at some other place that is still accessible? How to access that?,0
*Mr frank is legit and his method works like magic I keep on earning every single week with him new strategy.*,1
I would like to know more about this,0
Appreciate the videos!!!!   I know New York is very limited and want to know the exchanges that I can use    Thank you,0
Thank u so much,0
Today it's not about return ON capital. Today it is about return OF capital.,0
Thank you cybefingershacksnet youre the best miner in the world,1
The only winners  is the ones that see markets crashing and buys gold first !!!,0
4:33 Haha he just pressed f12.,0
OUTSTANDING ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------Been waiting for someone to come here and give me the best nvestment of my life and god bless EXTREMETOPPERSCOM came through  do not hesitate to make the first move guys its worth it,1
Thank you.  I have to watch at least 3 different times. I appreciate your work thanks,0
I'm new to this and have no idea what I'm doing. I've been watching so many guys on YouTube. Came across you and like your videos. Any suggestions/advice I can start. I want to get into this.,0
Arun's currency contain rick astley .... So he's the president ....,0
The economy hardship recession unemployment and loss of job caused by covid pandemic is enough to push people into financial ventures.,1
It's a pity that most people out there are struggling through intense hardship and have ignored bitcoin where as Bitcoin can uplift your financial status.,0
Nicely done. Glad you did not follow mainstream money laundering narrative  thumbs up,0
Pls i need a professional to guide me on this crypto trading stuff.....i have really lost alot recently,0
Hallelujah! Wow you really only know the true worth of something when its gone..,1
Investment is just like a pillar you can fall back onit could be business expenditure and project millions of souls out there are living their live on investment and i also based my life on investment with  the acknowledge of realsourceinvestmentdotorg and Ive been so cheery with them.,1
TThe trading system is a set of certain algorithms trading instructions and action of the trader on the basis of the technical analysis. In each trading system the conditions for entry/exit time intervals money management and risk management are clearly defined. Trading systems allow you to limit the factor of emotional influence on decision-making as well as to give the trade a certain degree of systemic character. I have been trading forex for 6 months now and never have! regretted going into it my only regret is not going through the right way as I lost a lot before l was directed to the best trading agent in the market  E Y E O N S  I G H T NET grew my account drastically with my initial investment of $4500 to $32000 in a week.,1
I dont understand how you make money in this though??,0
Every bitcoin investor right now is just smiling at the price of bitcoin as it held strong and indeed valuable enough to generating good ROI. More persons are gonna become millionaires and we have bitcoin thanks for that.,0
Is there an app that would be convenient to start trading index funds,0
Good video but gosh the thumbnail is complete clickbait,0
Thanks for clearing this up top video,0
the amount of substance and depth in your videos is actually mind boggling. i think it's really clever how you condense these ideas within a 30 min video and how you communicate them in their simplest forms,0
12:30 actually just not true all depends on the nft,0
Sorry for the stupid question but If the economy crashes (because of everything being closed because of COVID and a lot of businesses closing) does the stocks you invested in have more or less value? My logic is that the stocks retain their value at ex. 100$ a stock but when economy crashes the 100$ is worth 200$ so does the stock now cost 200$ or does it stay on 100$ and you lose?,1
new to crypto trying to learn super helpful video!,0
Dude the wont accept my credit card,0
Mr. Whose t he boss join one of the adds for crypto trading then report back to us your experiences.,1
Delightful,0
My first experience with him gave me the assurance that has made me to invest without fear of loosing,0
The rich sees an economic crisis as a garage sale also the rich stays rich by investing diversitying their portfolio with stock crypto currency and forex trading which is the wisest things every individual needs to do and its really profiting,1
the video image is too poor you need to fix it more,0
Hi what do you think of FOREX as trading for living. Is FOREx a scam?,0
My first experience with him gave me the assurance that has made me to invest without fear of losing and I got four of my friends involved with him,0
Cool video! I will show that directly to all known people who still do not know what crypto is. The ninth part also brought me something I'm also a newcomer to that. I bought my first nfts with Block monsters because I liked the concept so much,1
First few moments already know this a great video. So I just gonna subscribe and like before even finished the video ,0
*Success is about focusing Your energy on what creates results and using what you already know*,1
SOTA FINANCE!! 1000x soon,0
How & where to buy them? Any advice please...,0
Monsta Infinite will be the No.1 NFTGame with only a 37 million Market Cap and it's marketplace has just launched!,0
"""Coin.""  Thanks Brian - I appreciate your informative video! ",1
Hey Brian I can't see your link to Coinbase to sign up,1
You bought at a good time. 50k now,0
Great video. Coin,0
thanks man well done !,0
Nice video very engaging from beginning to end. Nevertheless business and investment are the easiest way to make money irrespective of which party makes it to the oval office.,0
I enjoy making money onlinethere is this good feelings it gives me,0
Coin. ,0
one question :: when do you say is a good time to withdraw your earned money ?,0
LET PRAISE THE REAL ONE REALSOURCEINVESTMENTORG,1
ENORMOUS THANKS TO  THE MAN THAT HAVE ALL GOOD FEELS FOR FINANCIAL STABILITY,1
Would this work for dogecoin,0
Hello how are you doing? Please I am very interested in watching your videos but am a beginner and I want to know more from you if possible.,0
Me and my kids would have died in hunger in this pandemic it's very difficult for us Filipinos to feed that's why we are looking for online way too make money while at home and right now I'm very happy when I came across XBRITCLONENET helped me too got 5btc,1
Throw off a little DOGE who does no mind : DBN1G7oF1FWDNQ3ruzybDS85jWVYtVCNYc,1
im only up to unit 3 but this is amazing thanks you so much for taking the time to do this for others i really love you delivery and honest vibe x,0
#MISTTCYBER  #MISTTCYBER #MISTTCYBER  youre the savior of my lif,1
Awesome vids man subbed! Is it okay to have different apps to manage your crypto? Or best as a novice to use only one? Keep up the great content,0
Hello have any of you traded with Expert Mrs Laura? Can't believe I made up to 150000$ using her strategies she's actually the best broker for me.,1
I've got 14 winnings thanks to Expert Mr. Edward L. Richardson,1
Very good thank you!  This video really helps to make sense from what I have already been exposed to.  New sub here!,0
What is a trade account?,0
XBRITCLONE NET YOU ARE THE BEST I WILL NEVER FORGET ALL YOU HAVE DONE IN MY LIFE AND MY FAMILY MAY ALLAH CONTINUE TO BLESS YOU ,1
Wow that's cool! Also turn your eye on CosmicSwap. Their farming and staking terms are hugely profitable!,0
Thank YOU!,0
